l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
106518,52083,57510,380000;110000,12,4,50,RWE 4562 Ronsdorf - Bomig,RWE,4562,6376.81332933975,,,,,'','SRID=4326;LINESTRING(7.40115809126378 51.1018347626972,7.45426307726284 51.0560717171265)'
106520,52353,62150,380000;110000,12,4,50,RWE 4562 Ronsdorf - Bomig,RWE,4562,1903.81932804899,,,,,'','SRID=4326;LINESTRING(7.52354079264803 50.9721191828271,7.50217858569708 50.97972368055)'
146502,50212,50213,220000;110000,,,,,,,3525.77911264483,,,,,'','SRID=4326;LINESTRING(8.31094782600194 49.0121744736939,8.32162699809955 49.0416916040345)'
107252,62206,24363,110000,6,1,,'Law - Atf 1, Law - Atf 2',Thüringer_Energienetze,,204.857758616422,,,,,'','SRID=4326;LINESTRING(10.9872718720153 50.5772233893206,10.9909064518055 50.5735635317217)'
108221,51080,51074,0,,,,,,,151.519090931865,,,,,'','SRID=4326;LINESTRING(9.20755756872303 48.923193367787,9.205510218359 48.9234550866815)'
108300,49041,49024,220000;110000,6,2;1,,,RWE,,157.735737174706,,,,,'','SRID=4326;LINESTRING(7.07051329817581 51.5083032799067,7.0708054303062 51.506886075351)'
109073,51495,54701,380000;220000;110000,12,4;2;1,,'380kV Bliestal Süd, 380kV Bürstadt Ltg.',Amprion,,1610.5917946044,,,,,'','SRID=4326;LINESTRING(6.99145095305294 49.3772300821724,7.00996801583602 49.3852219929488)'
110466,52047,50652,220000,6,,50,220kV Itterbach Ost+West,,,167.597618283265,,,,,'','SRID=4326;LINESTRING(7.00055052755495 51.2487118670899,7.00144551907252 51.250121793599)'
111071,52201,52202,110000,6,1,50,,,,259.549412304655,,,,,'','SRID=4326;LINESTRING(7.72442115816755 50.7587573945618,7.7251004641854 50.761046015952)'
121523,50823,50822,220000,3,,50,,,,143.793343340852,,,,,'','SRID=4326;LINESTRING(9.20772752997479 49.0310832624229,9.20969906252884 49.0309357816209)'
111624,49559,49558,380000,3,,,AL1-BZW 1x 380 kV,Netze BW,,102.861987247306,,,,,'','SRID=4326;LINESTRING(9.40777776234026 48.6694709750749,9.40674047768168 48.6701078832782)'
112502,54226,50467,220000,3,2,,Großgartach - Obrigheim 1x 220 kV,,Anlage 323,746.616817453249,,,,,'','SRID=4326;LINESTRING(9.14039655364182 49.1525990630937,9.14718422392863 49.1480846105852)'
114091,70053,48789,380000,6,4,,,RWE,4575,193.876056939676,,,,,'','SRID=4326;LINESTRING(6.68085432500932 51.6463728896799,6.68037416179894 51.6426226067691)'
114403,53680,53679,220000,6,2,50,,TenneT,2016,11732.0634694323,,,,,'','SRID=4326;LINESTRING(9.48937641083631 52.3618290642049,9.32068663453404 52.3511427037234)'
114708,49329,49330,220000;110000,12,2;1,50,,RWE,2355,4102.87415611153,,,,,'','SRID=4326;LINESTRING(6.87976467141975 51.1891573999695,6.89949095640679 51.1592178612984)'
114845,51042,51040,220000,6,2,,220kV Hochlarmark Ost/West,RWE,2648,941.627433183807,,,,,'','SRID=4326;LINESTRING(7.06315816212402 51.6843808979384,7.0630155096569 51.6759070707744)'
115102,17481,50114,220000;110000,6,,50,,Amprion,2431,12545.2265483528,,,,,'','SRID=4326;LINESTRING(8.40328854146521 52.6096767261906,8.40206798768896 52.4960159800192)'
115340,49879,48855,380000,3,3,50,513,50Hertz,513,637.101238799006,,,,,'','SRID=4326;LINESTRING(12.6114578857275 53.5855257872311,12.6186990255697 53.5890860002994)'
115855,51019,70202,380000,12,4,50,Leitung 3014;Leitung 3016,TenneT,3014;3016,10537.6274174959,,,,,'','SRID=4326;LINESTRING(8.90793277020558 51.3900980996047,8.99290329686378 51.3429781401744)'
115915,69412,48715,110000,6,1,,Neufinsing - Wörth;Neufinsing - Wörth - Stollnkirchen,E.ON Netz GmbH,1243;1244,297.268877819209,,,,,'','SRID=4326;LINESTRING(11.8130898718828 48.2213167663279,11.8179392541696 48.2233461183002)'
116005,48913,48912,380000,3,4,,Grafenrheinfeld - Kupferzell,Energieversorgung Schwaben AG,348,5619.73570527763,,,,,'','SRID=4326;LINESTRING(9.98465311042512 49.6042378959143,9.93003122923729 49.5727678758398)'
117547,51954,51958,380000,1,4,,,RWE,,461.593519201349,,,,,'','SRID=4326;LINESTRING(6.71919422798147 51.3412994045182,6.7250827745004 51.3432243096947)'
118309,51224,18412,110000,12,2;1,16.7,'Mannheim - Wiesental, Wiesental - Karlsruhe',DB Energie GmbH,,2053.85274773142,,,,,'','SRID=4326;LINESTRING(8.4818950686132 49.2386487161523,8.49691557234116 49.2219301769834)'
118705,48795,48794,380000;220000;25000,15,4;2,,,RWE,4574,1500.88191190422,,,,,'','SRID=4326;LINESTRING(6.64638658268734 51.607116794193,6.62901442273386 51.6137688071981)'
119398,51831,51830,380000;220000,12,4;2,,,RWE,4566,271.717389486048,,,,,'','SRID=4326;LINESTRING(6.92631680674728 51.5016749661395,6.92904076818332 51.5034438856652)'
120550,52012,52028,380000,3,4,,,,,12162.9330941504,,,,,'','SRID=4326;LINESTRING(8.53055554991256 47.9148481845625,8.48127352426812 48.0098721736989)'
120617,50995,50996,380000,,,50,380kV Sauerland Nord+Süd,RWE,,4617.82833959717,,,,,'','SRID=4326;LINESTRING(8.35733619845317 51.3082978031781,8.38013903362526 51.3417162880506)'
120632,52221,53699,220000;110000,9,2;1,50,220 kV Wengerohr; 110 kV Pünderich,Amprion,,208.125057231672,,,,,'','SRID=4326;LINESTRING(6.90988922531506 49.9736417664838,6.9090464259155 49.9718392918385)'
120956,48564,48589,380000;110000,12,4;2,50,'C,D,72,73',50Hertz Transmission;Vattenfall Europe Hamburg,971;972;72;73,7249.94221765602,,,,,'','SRID=4326;LINESTRING(9.91261864509603 53.4847193036456,10.0041838321748 53.4563822152463)'
121465,50946,53566,220000,3,1,50,,RWE,,750.313667944457,,,,,'','SRID=4326;LINESTRING(7.70086966703767 51.6903694872844,7.70213449495771 51.6837508169962)'
122240,51790,70183,110000,6,1,50,110kV Steinenhaus-Witten+Prov Hattingen-Steinenhaus,RWE,1701,1054.14496706619,,,,,'','SRID=4326;LINESTRING(7.29779811433604 51.4443927081656,7.31439374651719 51.4460531903066)'
122449,51769,54705,220000;110000,6,,50,,,,4719.3663530542,,,,,'','SRID=4326;LINESTRING(7.77380145950407 49.6807183711458,7.80371230419328 49.7176216855291)'
122450,54704,51769,220000;110000,6,,50,,,,6371.75098657664,,,,,'','SRID=4326;LINESTRING(7.6992933033771 49.6517869178188,7.77380145950407 49.6807183711458)'
125133,51068,51075,220000;110000,6,,,'Anlage 313 ; HOHCK-PULVE, NWHEI-PULVE',,,1449.69685499216,,,,,'','SRID=4326;LINESTRING(9.18480611718519 48.9221032708184,9.20427251956054 48.9243379794108)'
126091,17105,49743,110000,6,,,,,,648.382299583479,,,,,'','SRID=4326;LINESTRING(9.52950910971751 53.6191122646635,9.51946952369667 53.6184496991432)'
126964,54331,54335,380000,3,4,,HUEFF-WIESL-NEURO,,,2678.3143564733,,,,,'','SRID=4326;LINESTRING(8.71891205289853 49.3051572910686,8.75391068586241 49.3086713034165)'
127360,49176,50110,380000;110000,10,4;1,50;16.7,380 kV Sechtem Nord|Süd; 110 kV Bahnstrom Köln - Sindorf 1|2,RWE,4101,9370.25870414316,,,,,'','SRID=4326;LINESTRING(6.78134560821773 50.8344116819775,6.89268289436303 50.8479757983378)'
127445,50172,70154,110000,6,1,50,2x 110 kV,,,3080.73190525127,,,,,'','SRID=4326;LINESTRING(8.4250901016219 48.9614116911868,8.44551909787102 48.9860892781306)'
127490,16519,54661,380000,6,4,50,Leitung 3027,TenneT,3027,1421.87727671973,,,,,'','SRID=4326;LINESTRING(9.38975028285151 52.0263153482802,9.41368131072443 52.0274828920508)'
128047,51797,51794,110000,9,2;1,50,,RWE,,353.495985932798,,,,,'','SRID=4326;LINESTRING(7.31149508679912 51.4494470616901,7.3081660201877 51.4518635792888)'
128545,48947,48948,380000,9,,,Grafenrheinfeld - Eltmann;Grafenrheinfeld - Oberhaid;Eltmann - Knetzgau,TenneT TSO GmbH,422;423;150,299.355816790707,,,,,'','SRID=4326;LINESTRING(10.5618046006283 49.9785486873148,10.5659797005743 49.9787868078783)'
128681,49750,70080,380000;110000,12,4;3;2,,'AL1-EDS 380 kV, EDS-WDL 380 kV, AL1-EDS/AIC 2x 110 kV',Neckarwerke;EVS,,3797.90777275546,,,,,'','SRID=4326;LINESTRING(9.39125828325447 48.7429115150746,9.37193820632547 48.7185740820468)'
128857,50491,50490,220000,6,2,,,RWE,,273.886745886033,,,,,'','SRID=4326;LINESTRING(6.73917572434072 51.5133818072753,6.74045007440278 51.511040277144)'
129308,48345,48344,380000;110000,12,4;2,50,380 kV 3011; 220 kV 1046,TenneT,3011;1046,386.666086739875,,,,,'','SRID=4326;LINESTRING(8.64712965483816 50.2001594934033,8.65154864738381 50.2021889777225)'
129784,18857,49634,220000;110000,9,2;1,,,Lechwerke,,1606.59882233966,,,,,'','SRID=4326;LINESTRING(10.3219379944555 47.6829663453327,10.3341833653942 47.6717032828135)'
130413,48729,16498,380000,6,4,50,Leitung 3023,TenneT,,31877.6042010793,,,,,'','SRID=4326;LINESTRING(10.7026695101626 52.3633674112391,10.3662388404256 52.284697854328)'
131677,51668,51669,220000,6,2,50,,RWE,2444,413.125755484478,,,,,'','SRID=4326;LINESTRING(6.5808158551536 51.7143931765389,6.5837126524503 51.7111326141715)'
137512,52224,49634,220000,3,2,,,,,517.809156167358,,,,,'','SRID=4326;LINESTRING(10.3273463775983 47.6710127786261,10.3341833653942 47.6717032828135)'
132172,51718,51719,380000,6,4,,Büscherhof West+Kusenhorst,RWE,,335.327949842824,,,,,'','SRID=4326;LINESTRING(6.99159234787866 51.5136120794708,6.99135016207806 51.5166334067088)'
132256,70046,51817,380000;110000,12,4;1,,,,3024,4603.68268441006,,,,,'','SRID=4326;LINESTRING(8.87265555276335 50.1303810154836,8.84506031229075 50.1636071718281)'
132620,48424,16335,220000,6,2,50,220 kV Gremberghoven Ost|West,RWE,2381,1215.35437759152,,,,,'','SRID=4326;LINESTRING(7.11011687494914 50.8178520768364,7.09592430437598 50.8267913912258)'
132818,49809,49386,220000,3,2,50,,TenneT,2019,267.567781105528,,,,,'','SRID=4326;LINESTRING(10.3590560088124 52.176287968058,10.3552149923206 52.1758110157759)'
134421,50999,50997,380000,6,4,50,380kV Sauerland Nord+Süd,RWE,4331,7640.19479549895,,,,,'','SRID=4326;LINESTRING(8.19365686547961 51.1889378778491,8.28422761753886 51.2234753931746)'
134578,50745,50748,380000,3,,50,,,,353.278578919264,,,,,'','SRID=4326;LINESTRING(8.25507405263416 47.6340379623389,8.25637643013308 47.6309723602763)'
135225,49615,16685,110000,6,,,,,,184.735743893883,,,,,'','SRID=4326;LINESTRING(10.1943466675341 47.9678562788865,10.194941267592 47.9709578480861)'
136249,49106,49105,380000,3,4,,380kV Eiberg Nord,RWE,4164,1903.08558242372,,,,,'','SRID=4326;LINESTRING(7.01763450796528 51.5179383975461,7.04463157719892 51.5154688615766)'
137693,70091,48330,380000,6,3,50,'903, 904',50Hertz Transmission,903;904,1029.49760856986,,,,,'','SRID=4326;LINESTRING(13.2470743843437 52.5334412882681,13.2636050477624 52.5291928075588)'
138265,52275,48888,380000,6,4,,Meitingen Nord; Süd,Amprion,,37405.5421385038,,,,,'','SRID=4326;LINESTRING(10.4102800124381 48.5111658073676,10.8637362727954 48.5391765820159)'
138342,20638,52401,220000,6,2,50,Saarwellingen - Fraulautern (neu 2011),,2340,263.298375391977,,,,,'','SRID=4326;LINESTRING(6.76606703967986 49.3600764106113,6.76303282233026 49.3628282623589)'
138737,58739,58738,380000,3,4,50,525=521,50Hertz Transmission,,80.0263300005107,,,,,'','SRID=4326;LINESTRING(13.3083903765891 52.2273245067774,13.307201366479 52.2273143822645)'
139570,25413,55199,220000;110000,18,,,,,,316.999937956397,,,,,'','SRID=4326;LINESTRING(8.95370127395053 49.567431667076,8.9524796861559 49.5713091128879)'
139991,20786,51955,110000,6,1,50,,RWE,2364,259.958420790139,,,,,'','SRID=4326;LINESTRING(6.72369721719053 51.3556945831009,6.72283069808311 51.3518399110933)'
140790,49057,49051,380000;110000,12,4,,,RWE,4534,2747.10980921646,,,,,'','SRID=4326;LINESTRING(7.11012648692268 51.5992870653501,7.12913367052478 51.5789219776164)'
141705,48353,48667,380000,6,,50,'Anlage 372 ; MUHLHS-WDLNG, MULHS-PULVE',,,2166.89184206919,,,,,'','SRID=4326;LINESTRING(9.29358545055896 48.8663994790317,9.30257246615588 48.8831811806587)'
142222,16323,48400,220000,3,2,50,220 kV Kasselberg Süd,RWE,,35.4780593646677,,,,,'','SRID=4326;LINESTRING(6.93481719318329 51.0334821898355,6.93393955092221 51.0355225072261)'
142699,70379,49140,220000,6,1,50,220kV Herdecke Nord+Süd,RWE,2314,169.250029386409,,,,,'','SRID=4326;LINESTRING(7.1254963136699 51.4486792888033,7.1201015595006 51.4485597154041)'
143587,52328,54694,220000,6,,50,220 kV Wengerohr; 110kV Idesheim Nord,Amprion,,12274.4210999244,,,,,'','SRID=4326;LINESTRING(6.67156797706872 49.8964394093422,6.51202358934796 49.8835778810427)'
144045,54113,53064,220000,,,50,,,,205.251059718259,,,,,'','SRID=4326;LINESTRING(7.01184378798079 49.3855042051942,7.01122305211946 49.3836917849041)'
144127,67202,48593,220000,3,1,50,,MITNETZ,,126.002662414254,,,,,'','SRID=4326;LINESTRING(12.3249438191187 51.1950105809141,12.3245817082277 51.1938942963277)'
144128,67207,67202,220000,3,1,50,,MITNETZ,,5.87251243958412,,,,,'','SRID=4326;LINESTRING(12.3249848721272 51.195069183841,12.3249438191187 51.1950105809141)'
144260,49046,49035,110000,6,1,,110kV Herten Ost+West,RWE,4358,237.114478044159,,,,,'','SRID=4326;LINESTRING(7.1397920017078 51.5587337944947,7.13808107041767 51.5605918083832)'
144808,52301,51352,380000,12,,,,,,3781.96492901395,,,,,'','SRID=4326;LINESTRING(7.99538619569198 47.5783674856311,8.03509676181566 47.5606404696196)'
144958,50246,50247,380000;220000,,,50,,,,247.418414464771,,,,,'','SRID=4326;LINESTRING(8.26372464915717 49.0301894772969,8.26605182473221 49.0285584179412)'
145422,48419,48420,380000,6,4,50,380 kV Brauweiler West,RWE,4189,359.582411408788,,,,,'','SRID=4326;LINESTRING(6.83684882653081 50.8735055663137,6.84125820710291 50.8751601680121)'
145546,54582,54583,220000,3,2,50,220 kV Rheinau Ost,RWE,2400,126.464000739462,,,,,'','SRID=4326;LINESTRING(8.42163652851211 49.6391596720556,8.42291806509643 49.6399513669051)'
145786,49071,49070,220000;110000,6,2,,Gladbeck West + Hugo Ost,RWE,2344,426.025921796063,,,,,'','SRID=4326;LINESTRING(7.01942323335902 51.5587941675961,7.02187240014964 51.5555851787104)'
146004,53073,54738,380000,6,4,50,,,,18512.6147820008,,,,,'','SRID=4326;LINESTRING(8.32089190670256 50.7294840874106,8.46507528272793 50.6008152931588)'
146541,50876,16687,380000;110000,6;6,4;1,50,,RWE,4372,4207.50911537695,,,,,'','SRID=4326;LINESTRING(7.48701816780464 51.957653872436,7.54572444940342 51.9703293255746)'
146835,54549,53697,220000,3,1,50,220 kV Windesheim,RWE,2362,236.581803254868,,,,,'','SRID=4326;LINESTRING(7.81719898104836 49.8899005875659,7.81826617960589 49.8919222828629)'
146854,51514,51515,380000,6,4,50,'419, 420 Krümmel - Görries',50Hertz,419;420,370.846470927655,,,,,'','SRID=4326;LINESTRING(11.3583115678104 53.5984354769964,11.3634670890575 53.5971056989129)'
146962,17974,50483,380000,6,,,,,,1665.10204602421,,,,,'','SRID=4326;LINESTRING(6.72247759675524 51.4798054953717,6.72322793310175 51.4913419054751)'
147610,51037,51038,220000,6,2,,220kV Hochlarmark Ost+West,RWE,2648,1646.73062311901,,,,,'','SRID=4326;LINESTRING(7.05333858792178 51.6530173135565,7.06291175424159 51.6654075146877)'
147805,52266,52261,380000,3,,50,,,,235.633097737011,,,,,'','SRID=4326;LINESTRING(7.95504707836401 47.5967491628251,7.95193055314881 47.596434280668)'
149458,18101,50451,220000;110000,12,1,50,220 KV,RWE,2374,1578.57122224699,,,,,'','SRID=4326;LINESTRING(6.7315629949368 51.374597841038,6.72560900759384 51.3869259940974)'
149555,49280,49279,380000,3,,50,Koppelleitung Laufenburg (CH) - Sierentz (F),,,368.926293397734,,,,,'','SRID=4326;LINESTRING(7.94334580313612 47.5952825639558,7.93988100108527 47.597648668576)'
150463,49040,49034,110000,6,1,,110kV Herten Ost+West,RWE,4534,298.646689541285,,,,,'','SRID=4326;LINESTRING(7.13369765115728 51.5524222689655,7.13723297095793 51.5539740084507)'
150887,54550,53697,220000;110000,6,1,50,220 kV Windesheim;110 kV Kreuznach Ost|West,RWE,2327,14.4402092499124,,,,,'','SRID=4326;LINESTRING(7.81809639801719 49.8920114639902,7.81826617960589 49.8919222828629)'
151082,52265,52259,380000,3,,,,,,282.923538506499,,,,,'','SRID=4326;LINESTRING(7.96666328313449 47.5950181962017,7.96409976080819 47.5968970925726)'
151230,49862,50114,380000;220000;110000,12,4;2,50,,Amprion;RWE,2431,15552.2363840239,,,,,'','SRID=4326;LINESTRING(8.29938794559978 52.3848939857067,8.40206798768896 52.4960159800192)'
152318,49071,49072,220000;110000,18,2;1,,,RWE,2344,309.864997519123,,,,,'','SRID=4326;LINESTRING(7.01942323335902 51.5587941675961,7.01990482018284 51.5615742034544)'
152332,54713,54703,220000;110000,,1,50,Kaiserslautern - Morbach,,,15244.740642139,,,,,'','SRID=4326;LINESTRING(7.72327221291916 49.4893232018658,7.61403833201162 49.6005980619029)'
152940,48610,55071,220000,3,4,50,220 kV Biblis 3c,RWE,4591,195.331739536279,,,,,'','SRID=4326;LINESTRING(8.58343020787278 49.8152344109272,8.58603020179961 49.8157771846991)'
153155,49370,49371,220000;110000,6,2;1,,,Lechwerke,,5402.71496051096,,,,,'','SRID=4326;LINESTRING(10.7147222063297 48.0242417123012,10.7855002879024 48.0221402842941)'
154325,49689,49690,220000,6,1,50,2601 Gersteinwerk - Pöppinghausen,RWE,2601,2278.18487809487,,,,,'','SRID=4326;LINESTRING(7.36650207574926 51.6278022699786,7.34371343395865 51.6131049996992)'
154370,53106,48800,220000;110000,9,4;2,,,RWE,4182,189.127279828179,,,,,'','SRID=4326;LINESTRING(6.77057615543406 51.5310203942939,6.77089002679434 51.5293206139641)'
154527,50578,17381,380000,6,4,50,'423,424',50Hertz,423;424,46891.6207496127,,,,,'','SRID=4326;LINESTRING(11.698748805979 53.5733014896795,12.1870420494384 53.8158259546833)'
154559,52346,52341,110000,3,2,50,,RWE,,133.423556120582,,,,,'','SRID=4326;LINESTRING(7.00173486642554 49.3748776729487,7.00225310451294 49.3737145866656)'
155577,18844,70015,380000,,,50,'903, 904',50Hertz,903;904,25.5297642928645,,,,,'','SRID=4326;LINESTRING(13.3155119086851 52.5220164060979,13.3110023272492 52.5221080233324)'
155578,16307,70015,380000,,,50,'903, 904',50Hertz,903;904,1818.06331151898,,,,,'','SRID=4326;LINESTRING(13.2810385109736 52.5265496420893,13.3110023272492 52.5221080233324)'
155591,20086,70044,110000,6,1,,AHM NAI GUM DGF GRHF;AHM NAI,,114;115,5192.40306762989,,,,,'','SRID=4326;LINESTRING(12.2208353828608 48.5857330038548,12.2950564584252 48.6054224844331)'
155808,70046,70434,380000,6,4,,,,3024,7872.79256905928,,,,,'','SRID=4326;LINESTRING(8.87265555276335 50.1303810154836,8.94961855223382 50.0888975099738)'
156996,17351,16443,220000;220000;220000,3;3;3,1,,220 kV;220 kV,,,6536.12506976085,,,,,'','SRID=4326;LINESTRING(8.679331518398 49.9738297078222,8.59070826316469 49.9708005547431)'
157006,51328,51907,380000;380000,12;3,4;4,50;50,380kV Meerbusch West+ANK;380kV Meerbusch West,RWE,4123,3079.90189221271,,,,,'','SRID=4326;LINESTRING(6.58819416773972 51.2842252953587,6.61324494707879 51.2614198864283)'
157136,48830,16538,380000;220000;380000;220000,18;12,4;2;4;2,50;50,,RWE,4578,1186.44417216909,,,,,'','SRID=4326;LINESTRING(6.70351269739271 51.3705244743615,6.70793591461366 51.3613273880512)'
157298,49418,49496,380000;220000;110000;380000;220000;110000,18;18,4;2;1;4;2;1,50;50,380 kV Knechtsteden West; 220 kV Frixheim Nord; Neurath 1a; Osterath West; 110 kV Kaarst Ost|West,RWE,4570,4751.17985089598,,,,,'','SRID=4326;LINESTRING(6.64272361228481 51.2159502725208,6.66903257201082 51.1767460870412)'
157314,48360,32648,110000;110000;110000;220000,3;6;6;3,,50,,Westfalen Weser Netz GmbH,,9653.50026827651,,,,,'','SRID=4326;LINESTRING(8.94229225184481 52.1910951828615,9.0748843439733 52.1701627237619)'
157328,52389,52385,220000;220000,3;3,,,,,,239.205285572651,,,,,'','SRID=4326;LINESTRING(10.1945326187979 47.9690427144804,10.196154976201 47.9671737924085)'
157386,11779,49343,380000;220000;110000;380000;110000,12;12,4;2;1;4;1,50,,Tennet,3016,2251.52770284564,,,,,'','SRID=4326;LINESTRING(8.67980461565661 51.8398006652564,8.66425468825698 51.8577994107495)'
157606,49439,49438,220000;220000;110000,6;12,2;2;1,50;50,220 kV Merheim Ost|West;220 kV Merheim Ost|West; 110 kV Springborn Ost|West,RWE,2380,242.592654810816,,,,,'','SRID=4326;LINESTRING(7.02982743114816 50.9739631100296,7.03222117188576 50.972375486188)'
157717,18844,39875,380000;380000;380000,3,,50;50;50,380-kV-Transversale Berlin;Berlin/Mitte;380-kV-Transversale Berlin,50Hertz Transmission,919;920,1552.34698473583,,,,,'','SRID=4326;LINESTRING(13.3155119086851 52.5220164060979,13.3367531702415 52.514850282935)'
157933,69700,48926,380000;220000;380000;220000,12;9,3;2,,Großkrotzenburg - Grafenrheinfeld;Aschaffenburg - Grafenrheinfeld,,417;418;278,1611.22964963136,,,,,'','SRID=4326;LINESTRING(10.1879002446582 49.9812384436424,10.1626630874632 49.9862934714093)'
157940,70133,2545,110000;110000;110000,,,50;50;50,,Vattenfall Europe AG,,296.36839406092,,,,,'','SRID=4326;LINESTRING(13.2117553310024 52.5799677434767,13.2116341848095 52.5757701932049)'
158042,51419,51849,220000;220000,6;6,1;1,50;50,220kV Bixterheide Nord+Bigge Ost;220kV Bixterheide Nord+Bigge Ost,RWE,,3595.46526408337,,,,,'','SRID=4326;LINESTRING(7.71725871074421 51.4100090163926,7.67741097187665 51.3894973975317)'
158063,58024,58025,380000;380000,6;6,4;4,50;50,380 kV Soonwald Ost|West,RWE,4512,90.8710567450158,,,,,'','SRID=4326;LINESTRING(7.81831693441944 49.9226524059101,7.81856981017192 49.9218401003273)'
